customer_id,segment,rfm_score,r_score,f_score,m_score,recency,frequency,monetary,first_purchase_date,last_purchase_date,cohort_month,total_revenue,total_orders,p_alive,exp_transactions_12m,exp_spend,clv_12m,clv_decile,cal_frequency
16251,Lost,111,1,1,1,513,1,128.31,2010-07-15,2010-07-15,2010-07-01,128.31,1,1,0.5680573935336013,394.83084000558097,224.2865778602527,2,0
16252,Hibernating,213,2,1,3,383,1,295.09000000000003,2010-11-22,2010-11-22,2010-11-01,295.09000000000003,1,1,0.8180011322472897,394.83084000558097,322.9720741707137,4,0
16253,Loyal Customers,345,3,4,5,67,7,1044.3071428571423,2009-12-08,2011-10-04,2009-12-01,7310.149999999995,7,0.9478563999205322,2.9840903761286994,827.0372520835637,2467.9539046424875,9,5
16254,At Risk,234,2,3,4,379,3,328.38000000000005,2010-03-17,2010-11-26,2010-03-01,985.1400000000002,3,0.8719395121732515,1.5314605105836825,345.65761658698,529.3609899854351,5,2
16255,Champions,554,5,5,4,17,15,327.11999999999983,2010-01-24,2011-11-23,2010-01-01,4906.7999999999975,15,0.9345082334163244,5.946660434084617,310.3511415825309,1845.5528543218295,9,10
16256,At Risk,235,2,3,5,267,3,543.1233333333333,2010-04-21,2011-03-18,2010-04-01,1629.37,3,0.9355149380737723,1.7546535269941652,504.5663964725051,885.3392071732175,7,2
16257,Promising,311,3,1,1,177,1,46.95,2011-06-16,2011-06-16,2011-06-01,46.95,1,1,2.759297627233242,394.83084000558097,1089.4557999859073,8,0
16258,Champions,455,4,5,5,46,15,796.1679999999986,2010-03-10,2011-10-25,2010-03-01,11942.51999999998,15,0.9836355677920715,6.129654051878855,823.7562827662931,5049.341036419073,10,9
16259,At Risk,231,2,3,1,411,3,120.64666666666663,2010-04-13,2010-10-25,2010-04-01,361.9399999999999,3,0.8738250306223421,1.012494851339215,269.2316435787537,272.5956529410827,3,1
16260,New Customers,415,4,1,5,51,1,1035.45,2011-10-20,2011-10-20,2011-10-01,1035.45,1,NA,NA,NA,NA,NA,NA
16261,Potential Loyalists,542,5,4,2,18,6,176.57500000000005,2010-09-23,2011-11-22,2010-09-01,1059.4500000000003,6,0.9277606022352632,2.489650591724853,242.66031728548828,604.1394025179565,6,2
16262,Hibernating,215,2,1,5,379,1,755.1500000000002,2010-11-26,2010-11-26,2010-11-01,755.1500000000002,1,1,0.8292453239595772,394.83084000558097,327.41162782965995,4,0
16263,Hibernating,114,1,1,4,424,1,351.00999999999993,2010-10-12,2010-10-12,2010-10-01,351.00999999999993,1,1,0.7182399396021749,394.83084000558097,283.58327867868445,3,0
16264,At Risk,124,1,2,4,439,2,418.76499999999993,2010-09-19,2010-09-27,2010-09-01,837.5299999999999,2,0.610267740542594,1.0173658172739168,408.8872294893766,415.9878904023272,4,1
16265,Champions,555,5,5,5,10,12,577.9308333333332,2010-10-28,2011-11-30,2010-10-01,6935.169999999999,12,0.8009431400615544,5.89421188423831,599.3737750374077,3532.836027926268,10,6
16266,Promising,351,3,5,1,74,14,125.56785714285726,2010-02-04,2011-09-27,2010-02-01,1757.9500000000016,14,0.9805144585308638,5.168488354576098,173.33417211709627,895.8756500373012,7,8
16267,Lost,112,1,1,2,592,1,186.65999999999997,2010-04-27,2010-04-27,2010-04-01,186.65999999999997,1,1,0.47921322036732356,394.83084000558097,189.20815833940995,1,0
16268,Potential Loyalists,324,3,2,4,72,2,333.82500000000005,2011-09-29,2011-09-29,2011-09-01,667.6500000000001,2,NA,NA,NA,NA,NA,NA
16269,Hibernating,115,1,1,5,438,1,717.5700000000004,2010-09-28,2010-09-28,2010-09-01,717.5700000000004,1,1,0.6895438895857318,394.83084000558097,272.25319314585005,3,0
16270,Hibernating,215,2,1,5,354,1,1141.2399999999996,2010-12-21,2010-12-21,2010-12-01,1141.2399999999996,1,1,0.907225627139192,394.83084000558097,358.20065643795715,4,0
16271,Champions,554,5,5,4,3,10,346.3020000000002,2010-03-07,2011-12-07,2010-03-01,3463.020000000002,10,0.7815477054257572,2.8490304868617997,365.31497191599,1040.7934922957177,8,5
16272,Promising,314,3,1,4,117,1,411.7000000000001,2011-08-15,2011-08-15,2011-08-01,411.7000000000001,1,NA,NA,NA,NA,NA,NA
16273,At Risk,122,1,2,2,649,2,168.02,2010-02-21,2010-03-01,2010-02-01,336.04,2,0.41672858276171826,0.4398905075858173,261.6261857787892,115.08687565997292,1,1
16274,Hibernating,215,2,1,5,374,1,715.9000000000003,2010-12-01,2010-12-01,2010-12-01,715.9000000000003,1,1,0.8437450117090942,394.83084000558097,333.1365517236204,4,0
16275,At Risk,235,2,3,5,197,3,717.036666666667,2010-03-08,2011-05-27,2010-03-01,2151.110000000001,3,0.9578760995201059,1.655348786134592,633.2612210188224,1048.2681935196172,8,2
16276,Loyal Customers,335,3,3,5,177,3,876.4633333333336,2010-04-11,2011-06-16,2010-04-01,2629.390000000001,3,0.9616512589336432,1.7693559076237042,751.23599903855,1329.2038529184538,8,2
16277,Lost,112,1,1,2,734,1,188.69,2009-12-06,2009-12-06,2009-12-01,188.69,1,1,0.37412646802975635,394.83084000558097,147.71666764050983,1,0
16278,Loyal Customers,334,3,3,4,101,3,372.6133333333334,2010-07-28,2011-08-31,2010-07-01,1117.8400000000001,3,0.609682904681387,0.8866048888253559,324.88362667718144,288.0434117113009,3,1
16279,Champions,455,4,5,5,22,9,633.8977777777781,2010-04-22,2011-11-18,2010-04-01,5705.080000000003,9,0.9766319306672331,4.55580907081331,623.8333380300451,2842.065580073025,10,6
16280,Hibernating,113,1,1,3,726,1,238.04999999999998,2009-12-14,2009-12-14,2009-12-01,238.04999999999998,1,1,0.3788046631090788,394.83084000558097,149.5637633333887,1,0
16281,Loyal Customers,335,3,3,5,73,3,1141.34,2010-01-26,2011-09-28,2010-01-01,3424.02,3,0.8876055312756557,0.8962897442855701,562.8845358227896,504.5076366749099,5,1
16282,At Risk,234,2,3,4,340,3,435.86000000000007,2009-12-21,2011-01-04,2009-12-01,1307.5800000000002,3,0.9169726574061453,1.3931100703748578,425.1921725472562,592.3394974201467,6,2
16283,Champions,545,5,4,5,6,8,550.4775000000005,2010-02-28,2011-12-04,2010-02-01,4403.820000000004,8,0.9598500718486259,2.243231642277708,705.0409171106475,1581.570094363099,9,3
16284,Loyal Customers,434,4,3,4,32,3,343.2566666666666,2010-11-11,2011-11-08,2010-11-01,1029.7699999999998,3,1,0.7886018915060705,394.83084000558097,311.36434725333186,3,0
16285,Lost,112,1,1,2,647,1,176.89999999999995,2010-03-03,2010-03-03,2010-03-01,176.89999999999995,1,1,0.43218207366783107,394.83084000558097,170.63881118162362,1,0
16286,At Risk,122,1,2,2,478,2,164.475,2010-03-26,2010-08-19,2010-03-01,328.95,2,0.8219476421814598,0.9206396292717577,259.54422841192627,238.9467022247802,2,1
16287,Potential Loyalists,342,3,4,2,170,5,201.39600000000013,2010-01-19,2011-06-23,2010-01-01,1006.9800000000006,5,0.9734542963442219,2.700827510948543,230.30082224205634,622.0027965054159,6,4
16288,Lost,111,1,1,1,471,1,129.85000000000002,2010-08-26,2010-08-26,2010-08-01,129.85000000000002,1,1,0.6302200733730079,394.83084000558097,248.8303209582436,2,0
16289,Lost,111,1,1,1,463,1,136.31,2010-09-03,2010-09-03,2010-09-01,136.31,1,1,0.6436412010392367,394.83084000558097,254.12939606852285,2,0
16290,At Risk,135,1,3,5,465,4,517.3250000000003,2010-05-23,2010-09-01,2010-05-01,2069.300000000001,4,0.42480921050429865,1.1648747416135012,494.07734652705267,575.5382213727848,6,3
16292,Loyal Customers,343,3,4,3,122,5,250.752,2010-04-14,2011-08-10,2010-04-01,1253.76,5,0.8074733013188095,2.0492347770423076,267.6650168909087,548.5084612104667,5,3
16293,Loyal Customers,453,4,5,3,22,15,310.52999999999986,2009-12-11,2011-11-18,2009-12-01,4657.949999999998,15,0.9686090134319892,3.600691930706705,493.9228405502498,1778.463986361019,9,6
16294,Lost,111,1,1,1,477,1,126.05,2010-08-20,2010-08-20,2010-08-01,126.05,1,1,0.6205169896670019,394.83084000558097,244.99924426795675,2,0
16295,Loyal Customers,534,5,3,4,10,4,332.1375000000001,2011-10-06,2011-11-30,2011-10-01,1328.5500000000004,4,NA,NA,NA,NA,NA,NA
16296,At Risk,134,1,3,4,627,4,328.4175000000001,2009-12-18,2010-03-23,2009-12-01,1313.6700000000003,4,0.1836131763176135,0.3809291653707085,341.02180958097205,129.90515329688836,1,3
16297,Hibernating,213,2,1,3,269,1,301.90000000000003,2011-03-16,2011-03-16,2011-03-01,301.90000000000003,1,1,1.3353403398009578,394.83084000558097,527.2335480569501,5,0
16298,Promising,441,4,4,1,23,7,155.1,2010-09-23,2011-11-17,2010-09-01,1085.7,7,0.965152033641066,4.505561871691651,161.37397059992037,727.0804090184906,7,4
16299,Lost,112,1,1,2,478,1,193.64999999999998,2010-08-19,2010-08-19,2010-08-01,193.64999999999998,1,1,0.6189288720125952,394.83084000558097,244.37220644043967,2,0
16300,At Risk,135,1,3,5,431,3,464.14333333333366,2010-02-02,2010-10-05,2010-02-01,1392.430000000001,3,0.8369792948129354,1.3636153459647404,446.1216697350413,608.338355018116,6,2
16301,Lost,111,1,1,1,737,1,107.33,2009-12-03,2009-12-03,2009-12-01,107.33,1,1,0.3724018390231489,394.83084000558097,147.03573092113302,1,0
16302,Promising,313,3,1,3,127,1,233.22,2011-08-05,2011-08-05,2011-08-01,233.22,1,NA,NA,NA,NA,NA,NA
16303,Champions,445,4,4,5,26,7,1132.6099999999997,2010-03-18,2011-11-14,2010-03-01,7928.269999999998,7,0.8649936400507537,2.65213837581434,636.5061962120399,1688.102509417563,9,4
16304,Hibernating,114,1,1,4,695,1,381.6599999999999,2010-01-14,2010-01-14,2010-01-01,381.6599999999999,1,1,0.3980958235407819,394.83084000558097,157.18050841132043,1,0
16305,Promising,314,3,1,4,139,1,361.2199999999999,2011-07-24,2011-07-24,2011-07-01,361.2199999999999,1,NA,NA,NA,NA,NA,NA
16306,Can't Lose Them,242,2,4,2,214,7,170.40285714285713,2010-10-01,2011-05-10,2010-10-01,1192.82,7,0.944248803857247,6.417832785603708,193.93225324869627,1244.624773085484,8,6
16307,At Risk,134,1,3,4,430,3,398.3066666666668,2010-05-11,2010-10-06,2010-05-01,1194.9200000000003,3,0.7561195780465045,1.4754260478883454,397.40293090699845,586.3386357673579,6,2
16308,Champions,445,4,4,5,38,7,731.4285714285714,2009-12-15,2011-11-02,2009-12-01,5120,7,0.9619198793060681,2.5240390451601837,657.8010856156692,1660.3156240427058,9,4
16309,Potential Loyalists,324,3,2,4,107,2,353.2850000000001,2011-04-13,2011-08-25,2011-04-01,706.5700000000002,2,1,1.5824583473359894,394.83084000558097,624.8033585525121,6,0
16310,At Risk,122,1,2,2,415,2,230.04000000000005,2010-03-07,2010-10-21,2010-03-01,460.0800000000001,2,0.8825744802222324,0.9549526697006256,298.0501620532139,284.6237979574207,3,1
16311,New Customers,523,5,2,3,18,2,308.13,2011-10-21,2011-11-22,2011-10-01,616.26,2,NA,NA,NA,NA,NA,NA
16312,Lost,112,1,1,2,433,1,171.14999999999998,2010-10-03,2010-10-03,2010-10-01,171.14999999999998,1,1,0.6995244600925481,394.83084000558097,276.19383018279126,3,0
16313,New Customers,521,5,2,1,4,2,137.07500000000002,2011-10-21,2011-12-06,2011-10-01,274.15000000000003,2,NA,NA,NA,NA,NA,NA
16314,At Risk,235,2,3,5,390,3,497.1333333333335,2010-08-24,2010-11-15,2010-08-01,1491.4000000000005,3,0.6942728711556749,1.7195335662941478,470.5340720529564,809.0991309801276,7,2
16315,At Risk,222,2,2,2,331,2,201.35500000000002,2010-06-21,2011-01-13,2010-06-01,402.71000000000004,2,0.9044232191677962,1.207655747446808,281.2036325557635,339.59718305888805,4,1
16316,Loyal Customers,354,3,5,4,65,13,441.9161538461539,2010-08-03,2011-10-06,2010-08-01,5744.910000000001,13,0.985538991084068,8.302418476872669,492.2801112243371,4087.1154912258685,10,9
16317,Loyal Customers,344,3,4,4,120,5,438.5020000000001,2010-05-04,2011-08-12,2010-05-01,2192.5100000000007,5,0.9191631368921842,1.768585881237872,453.32181143111023,801.7385553542385,7,2
16318,New Customers,414,4,1,4,36,1,328.15,2011-11-04,2011-11-04,2011-11-01,328.15,1,NA,NA,NA,NA,NA,NA
16319,Hibernating,214,2,1,4,218,1,404.40000000000003,2011-05-06,2011-05-06,2011-05-01,404.40000000000003,1,1,1.8673246283366052,394.83084000558097,737.2773515692511,7,0
16322,New Customers,522,5,2,2,2,2,163.37499999999997,2011-11-03,2011-12-08,2011-11-01,326.74999999999994,2,NA,NA,NA,NA,NA,NA
16323,At Risk,222,2,2,2,197,2,176.83,2010-05-11,2011-05-27,2010-05-01,353.66,2,0.949228205090014,1.1622185326205214,266.80024625891946,310.08019070983516,3,1
16324,Promising,331,3,3,1,129,3,142.89333333333326,2011-06-15,2011-08-03,2011-06-01,428.6799999999998,3,1,2.7273099706148365,394.83084000558097,1076.8260866534522,8,0
16325,Loyal Customers,453,4,5,3,47,12,299.79166666666646,2009-12-04,2011-10-24,2009-12-01,3597.4999999999973,12,0.946605982170186,5.03841252440078,324.870536187361,1636.8317783351963,9,9
16326,Potential Loyalists,552,5,5,2,6,24,201.12458333333325,2010-01-28,2011-12-04,2010-01-01,4826.989999999998,24,0.9860458553666285,8.083855619174802,198.78389099438473,1606.9402742163884,9,13
16327,Champions,555,5,5,5,15,16,670.7087500000002,2009-12-14,2011-11-25,2009-12-01,10731.340000000004,16,0.9756040154418183,7.443668319355796,654.3134747953793,4870.492483261972,10,13
16328,Hibernating,113,1,1,3,564,1,310.83,2010-05-25,2010-05-25,2010-05-01,310.83,1,1,0.5073287581858942,394.83084000558097,200.30903975352487,2,0
16329,Can't Lose Them,144,1,4,4,428,4,425.76750000000015,2009-12-01,2010-10-08,2009-12-01,1703.0700000000006,4,0.8232106554391865,1.6637616122543089,419.89616089947947,698.6071136375126,6,3
16330,Promising,541,5,4,1,18,7,90.6185714285714,2010-02-15,2011-11-22,2010-02-01,634.3299999999998,7,0.8369500957970866,1.3940801968667715,196.98788712296272,274.61691246074923,3,2
16331,Can't Lose Them,144,1,4,4,433,6,339.6166666666666,2010-03-07,2010-10-03,2010-03-01,2037.6999999999998,6,0.7284829954051716,1.7237193664966382,487.6766544323818,840.617693833385,7,3
16332,Potential Loyalists,452,4,5,2,29,11,182.7645454545456,2010-04-29,2011-11-11,2010-04-01,2010.4100000000017,11,0.8865596418689748,2.9423403392933563,150.7775601433612,443.6388974700418,5,4
16333,Champions,555,5,5,5,8,22,1210.3090909090909,2011-02-03,2011-12-02,2011-02-01,26626.8,22,0.9460633067431246,11.44368852429142,1522.6764510697742,17425.03502931596,10,7
16334,Hibernating,113,1,1,3,493,1,277.48000000000013,2010-08-04,2010-08-04,2010-08-01,277.48000000000013,1,1,0.5960492302354545,394.83084000558097,235.33861825854444,2,0
16335,Can't Lose Them,144,1,4,4,552,7,396.2857142857144,2009-12-04,2010-06-06,2009-12-01,2774.000000000001,7,0.0874478050833113,0.3216158953543345,396.13318289107804,127.4027282950764,1,6
16336,Can't Lose Them,145,1,4,5,421,4,879.4225000000001,2010-03-18,2010-10-15,2010-03-01,3517.6900000000005,4,0.8230984971101285,1.448306654087742,970.3482247534532,1405.3617906926543,8,2
16337,New Customers,411,4,1,1,37,1,151.05,2011-11-03,2011-11-03,2011-11-01,151.05,1,NA,NA,NA,NA,NA,NA
16338,Promising,312,3,1,2,158,1,214.80000000000004,2011-07-05,2011-07-05,2011-07-01,214.80000000000004,1,NA,NA,NA,NA,NA,NA
16339,Lost,211,2,1,1,285,1,109.95000000000002,2011-02-28,2011-02-28,2011-02-01,109.95000000000002,1,1,1.2261699005423932,394.83084000558097,484.12969182071276,5,0
16340,Loyal Customers,335,3,3,5,108,3,508.68666666666735,2010-06-06,2011-08-24,2010-06-01,1526.060000000002,3,0.8149363888653863,1.0532590672566655,449.8392428014636,473.7972612885143,5,1
16341,Champions,445,4,4,5,25,7,550.1128571428571,2010-04-09,2011-11-15,2010-04-01,3850.79,7,0.9609353186643018,2.4156324347073235,617.0820391957483,1490.6433887565854,9,3
16342,Promising,341,3,4,1,76,4,80.6025,2011-06-13,2011-09-25,2011-06-01,322.41,4,1,2.6655478878548617,394.83084000558097,1052.4405116368373,8,0
16343,Potential Loyalists,532,5,3,2,17,3,229.0233333333333,2010-10-28,2011-11-23,2010-10-01,687.0699999999999,3,1,0.7541190038510737,394.83084000558097,297.74943975469137,3,0
16344,Potential Loyalists,342,3,4,2,159,4,210.605,2010-02-09,2011-07-04,2010-02-01,842.42,4,0.6905981897114987,1.1385475783322012,285.51583692492017,325.07336470635954,4,2
16345,New Customers,425,4,2,5,45,2,599.3700000000001,2010-08-13,2011-10-26,2010-08-01,1198.7400000000002,2,1,0.6095687981405354,394.83084000558097,240.67656061102002,2,0
16346,Lost,212,2,1,2,386,1,224.51000000000008,2010-11-19,2010-11-19,2010-11-01,224.51000000000008,1,1,0.8097669769324009,394.83084000558097,319.7209757109997,4,0
16347,Champions,554,5,5,4,12,11,319.0372727272726,2010-03-12,2011-11-28,2010-03-01,3509.4099999999985,11,0.4697554622520787,2.3330388957813093,333.84256570548786,778.8676908583305,7,7
16348,Potential Loyalists,442,4,4,2,33,8,224.77750000000023,2010-10-05,2011-11-07,2010-10-01,1798.2200000000018,8,0.9549276858173209,2.651139180689276,327.6387624966121,868.6159603673166,7,2
16349,Lost,211,2,1,1,291,1,53.5,2011-02-22,2011-02-22,2011-02-01,53.5,1,1,1.1897285075420894,394.83084000558097,469.7415060114293,5,0
16350,Loyal Customers,453,4,5,3,22,9,250.43222222222232,2010-10-07,2011-11-18,2010-10-01,2253.890000000001,9,0.567025729714475,2.7539003717114734,316.5725127050427,871.8091604120522,7,4
16351,Can't Lose Them,253,2,5,3,333,13,256.15615384615364,2009-12-04,2011-01-11,2009-12-01,3330.029999999997,13,0.6292649927203993,4.3836514862564515,263.8277451681263,1156.528887221945,8,12
16352,New Customers,523,5,2,3,18,2,247.22000000000003,2011-11-02,2011-11-22,2011-11-01,494.44000000000005,2,NA,NA,NA,NA,NA,NA
16353,Loyal Customers,553,5,5,3,4,38,263.1436842105263,2009-12-07,2011-12-06,2009-12-01,9999.46,38,0.95121340391356,11.366209271949371,253.76724009365293,2884.37155726948,10,21
16354,Potential Loyalists,342,3,4,2,64,5,225.902,2010-04-27,2011-10-07,2010-04-01,1129.51,5,0.8525360008106816,1.617848154230364,283.6387187917552,458.8843776655064,5,2
16355,Hibernating,214,2,1,4,376,1,416.35,2010-11-29,2010-11-29,2010-11-01,416.35,1,1,0.837884424126687,394.83084000558097,330.8226110055323,4,0
16356,Can't Lose Them,241,2,4,1,198,6,69.31166666666665,2010-06-06,2011-05-26,2010-06-01,415.86999999999995,6,0.9638525869380205,3.456852477540798,129.74464653204356,448.50810281194987,5,4
16357,Potential Loyalists,442,4,4,2,34,4,217.09249999999994,2010-11-23,2011-11-06,2010-11-01,868.3699999999998,4,0.9642952903474488,3.1177378725716274,217.95931730452426,679.5400182401718,6,2
16358,Champions,545,5,4,5,2,5,583.9299999999998,2010-11-10,2011-12-08,2010-11-01,2919.649999999999,5,0.9489496507402462,1.8477154439987777,560.6351996549237,1035.8943168517408,8,1
16359,Potential Loyalists,552,5,5,2,8,16,168.60937500000009,2010-02-16,2011-12-02,2010-02-01,2697.7500000000014,16,0.9842281076786444,7.724038475589399,181.25042753841478,1399.985276023744,8,12
16360,Champions,545,5,4,5,5,6,585.4216666666666,2011-09-12,2011-12-05,2011-09-01,3512.5299999999997,6,NA,NA,NA,NA,NA,NA
16361,Potential Loyalists,542,5,4,2,10,4,224.16500000000002,2011-09-29,2011-11-30,2011-09-01,896.6600000000001,4,NA,NA,NA,NA,NA,NA
16362,Potential Loyalists,442,4,4,2,33,6,157.82333333333335,2010-09-28,2011-11-07,2010-09-01,946.94,6,1,0.6895438895857318,394.83084000558097,272.25319314585005,3,0
16363,New Customers,411,4,1,1,54,1,109.36000000000001,2011-10-17,2011-10-17,2011-10-01,109.36000000000001,1,NA,NA,NA,NA,NA,NA
16364,New Customers,524,5,2,4,12,2,353.51999999999987,2011-07-25,2011-11-28,2011-07-01,707.0399999999997,2,NA,NA,NA,NA,NA,NA
16365,Potential Loyalists,552,5,5,2,18,15,220.47999999999988,2009-12-11,2011-11-22,2009-12-01,3307.199999999998,15,0.9417244700181058,4.544603496356603,262.32188484003603,1192.148955014882,8,8
16366,Champions,544,5,4,4,19,4,387.0325,2009-12-16,2011-11-21,2009-12-01,1548.13,4,0.5829093891096546,0.8786899554716716,403.7940124878531,354.8097428526792,4,2
16367,Loyal Customers,435,4,3,5,38,3,454.1333333333332,2010-11-21,2011-11-02,2010-11-01,1362.3999999999996,3,0.7411630984664168,1.4963597951608965,376.9648620208768,564.0750637164148,6,1
16368,Potential Loyalists,532,5,3,2,3,3,213.40333333333342,2010-09-30,2011-12-07,2010-09-01,640.2100000000003,3,1,0.6935016208717605,394.83084000558097,273.81582751402914,3,0
16369,Champions,544,5,4,4,19,7,380.6871428571429,2010-04-07,2011-11-21,2010-04-01,2664.81,7,0.9657190227877516,3.072372426277637,308.3185741057129,947.2694855916305,7,4
16370,Loyal Customers,344,3,4,4,83,4,330.1400000000001,2011-04-28,2011-09-18,2011-04-01,1320.5600000000004,4,0.9409360428122078,4.067064327963873,323.45062922297956,1315.4945159702493,8,1
16371,Lost,111,1,1,1,449,1,157.20000000000005,2010-09-17,2010-09-17,2010-09-01,157.20000000000005,1,1,0.6685619206573433,394.83084000558097,263.96886472888343,2,0
16372,Loyal Customers,443,4,4,3,34,5,265.7220000000005,2010-04-11,2011-11-06,2010-04-01,1328.6100000000024,5,0.8222298734470588,1.512832506059903,339.62419877657055,513.7945277537459,5,2
16373,At Risk,221,2,2,1,383,2,154.74499999999998,2010-10-24,2010-11-22,2010-10-01,309.48999999999995,2,0.7396669230239944,1.365203924334567,253.8298574162772,346.52951745798526,4,1
16374,Loyal Customers,344,3,4,4,67,5,354.2900000000004,2010-04-30,2011-10-04,2010-04-01,1771.450000000002,5,0.9345361651847623,2.446456326985261,369.5919874275961,904.1906560452995,7,3
16375,At Risk,121,1,2,1,471,2,52,2010-08-26,2010-08-26,2010-08-01,104,2,1,0.6302200733730079,394.83084000558097,248.8303209582436,2,0
16376,New Customers,525,5,2,5,9,2,493.50500000000034,2011-11-22,2011-12-01,2011-11-01,987.0100000000007,2,NA,NA,NA,NA,NA,NA
16377,At Risk,225,2,2,5,268,2,654.24,2010-04-01,2011-03-17,2010-04-01,1308.48,2,0.9355339566655978,1.0596370652644866,547.1802932304305,579.8125200892546,6,1
16378,At Risk,231,2,3,1,248,3,120.98333333333335,2011-02-02,2011-04-06,2011-02-01,362.95000000000005,3,0.8744219340613121,3.71616384362886,192.18532601222404,714.192159802652,6,2
16379,Champions,545,5,4,5,5,4,539.3500000000003,2011-09-22,2011-12-05,2011-09-01,2157.400000000001,4,NA,NA,NA,NA,NA,NA
16380,Promising,315,3,1,5,62,1,1780.5900000000001,2011-10-09,2011-10-09,2011-10-01,1780.5900000000001,1,NA,NA,NA,NA,NA,NA
16381,At Risk,221,2,2,1,396,2,129.34999999999994,2010-10-17,2010-11-09,2010-10-01,258.6999999999999,2,0.7105313159124258,1.283903940153847,238.91552530584482,306.74458430410033,3,1
16382,At Risk,222,2,2,2,409,2,176.54999999999998,2010-06-07,2010-10-27,2010-06-01,353.09999999999997,2,0.8515270464780056,1.1029088427832539,266.63580392810945,294.07498595493377,3,1
16383,Loyal Customers,344,3,4,4,75,7,424.9771428571441,2010-02-04,2011-09-26,2010-02-01,2974.840000000009,7,0.9338168233869748,3.226588288493902,430.9181166733649,1390.395348558128,8,5
16384,Loyal Customers,344,3,4,4,90,4,339.7375000000001,2010-04-28,2011-09-11,2010-04-01,1358.9500000000005,4,0.9361468387436215,1.7800092496785596,394.5983536173682,702.3887193468465,6,2
16385,Potential Loyalists,342,3,4,2,61,5,206.12199999999993,2010-03-18,2011-10-10,2010-03-01,1030.6099999999997,5,0.8822099182512072,1.5523178567224039,256.3181400231154,397.8872257597555,4,2
16386,Loyal Customers,434,4,3,4,29,3,367.53000000000014,2010-11-17,2011-11-11,2010-11-01,1102.5900000000004,3,0.9186256573676045,1.8300955591874966,411.5183067823373,753.1178257667133,7,1
16387,Can't Lose Them,242,2,4,2,323,5,183.7099999999999,2010-03-11,2011-01-21,2010-03-01,918.5499999999995,5,0.8831210944570832,2.67379225379849,215.25762788223082,575.5541780025466,6,4
16388,Lost,112,1,1,2,654,1,186.05000000000004,2010-02-24,2010-02-24,2010-02-01,186.05000000000004,1,1,0.42685146299130616,394.83084000558097,168.53412169046857,1,0
16389,Champions,444,4,4,4,54,4,345.5175,2011-03-01,2011-10-17,2011-03-01,1382.07,4,0.9317139634145523,2.8343237707886444,359.7424643387177,1019.6266180373137,8,1
16390,At Risk,131,1,3,1,537,3,155.83333333333337,2010-01-29,2010-06-21,2010-01-01,467.5000000000001,3,0.6352286797110847,1.0279986240100092,217.97411718468058,224.07709253564812,2,2
16391,Can't Lose Them,243,2,4,3,401,4,275.9025000000003,2010-05-27,2010-11-04,2010-05-01,1103.6100000000013,4,0.7022259822538018,1.9416175577917363,298.4734114351947,579.5212161765708,6,3
16392,At Risk,233,2,3,3,270,3,254.35000000000005,2010-05-27,2011-03-15,2010-05-01,763.0500000000002,3,0.9307035680495004,1.8767143905268202,290.87586018821503,545.8909126720905,5,2
16393,Loyal Customers,553,5,5,3,3,23,241.8113043478258,2009-12-01,2011-12-07,2009-12-01,5561.6599999999935,23,0.9831528718713861,8.426065552043813,225.93080547983897,1903.7077771991826,9,15
16394,Loyal Customers,443,4,4,3,57,5,311.0680000000001,2011-02-23,2011-10-14,2011-02-01,1555.3400000000006,5,0.9596237215842979,4.498145679465128,332.82118719803077,1497.0781852292766,9,2
16395,Loyal Customers,353,3,5,3,61,14,252.70357142857128,2009-12-06,2011-10-10,2009-12-01,3537.849999999998,14,0.9841740103447205,5.254331578043208,308.5563557154535,1621.25740344164,9,9
16396,Lost,111,1,1,1,477,1,137.8,2010-08-20,2010-08-20,2010-08-01,137.8,1,1,0.6205169896670019,394.83084000558097,244.99924426795675,2,0
16397,Lost,111,1,1,1,629,1,127.88,2010-03-21,2010-03-21,2010-03-01,127.88,1,1,0.44652218709902447,394.83084000558097,176.30073021343702,1,0
16398,Potential Loyalists,325,3,2,5,155,2,852.9000000000002,2011-03-31,2011-07-08,2011-03-01,1705.8000000000004,2,1,1.4571495944883812,394.83084000558097,575.3275984056393,6,0
16399,Potential Loyalists,532,5,3,2,20,3,213.93999999999994,2010-11-15,2011-11-20,2010-11-01,641.8199999999998,3,0.9290219770970671,1.838639835303898,283.8317733785312,521.8644050587159,5,1
16400,Loyal Customers,354,3,5,4,95,9,351.04888888888877,2009-12-08,2011-09-06,2009-12-01,3159.439999999999,9,0.6277435497429356,2.6692341151313244,360.39567008560965,961.980417538123,7,7
16401,Loyal Customers,553,5,5,3,2,23,297.7891304347825,2010-06-02,2011-12-08,2010-06-01,6849.149999999998,23,0.9898518378719896,10.981670401298375,318.66447460175584,3499.4682286794,10,14
16402,At Risk,223,2,2,3,265,2,255.69999999999996,2010-12-05,2011-03-20,2010-12-01,511.3999999999999,2,0.9062277534801655,1.919782867580174,313.1201270838772,601.1226554701543,6,1
16403,Lost,212,2,1,2,313,1,177.5,2011-01-31,2011-01-31,2011-01-01,177.5,1,1,1.0729248569380023,394.83084000558097,423.62382252769925,5,0
16404,Promising,314,3,1,4,71,1,443.0500000000001,2011-09-30,2011-09-30,2011-09-01,443.0500000000001,1,NA,NA,NA,NA,NA,NA
